,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
29,0.3,19.207948145939408,23.43152895459705,23.855717279331042,19.194936092800983,17.328678854087045,22.621720656103804,18.95015371556304,14.06466088721535,38.82843273006074,39.1664379019628
30,0.31,19.652759030179713,23.92017991358103,24.067600491218354,19.683069363031446,17.649866943210736,23.250233628717314,19.344222926980237,14.415647987582858,39.799068365817305,40.33824087603444
31,0.32,19.536477395821702,24.090579190730598,24.508510953926393,20.313032038448195,18.05263117186218,23.26812077322881,19.92798423906167,14.614292693706362,41.24757270561919,41.234539701262364
32,0.33,19.622040355808824,24.469030387861572,24.60793144581565,20.6572188041424,18.33796456721357,24.09949979947553,20.40505819432197,15.137023594991522,42.57366801509488,42.685922205449366
33,0.34,20.08613953047618,24.88244133987863,25.202218857589152,21.044528361262653,18.69200491323435,24.562180500546404,20.86986062241627,15.400542844824168,43.45131576959459,43.4932340477706
34,0.35000000000000003,20.219856864899146,25.03406527626283,25.618265713936733,21.29563093108295,19.096338540865226,25.080604916655656,21.414821419722863,15.727670293717575,44.32010167763023,45.175119971785506
35,0.36000000000000004,20.5600553922051,25.310336378185728,26.07568803033738,21.858066907094052,19.495221745244045,25.38162571648268,22.010071622275937,16.078817853696957,45.63093706117125,46.77692823444614
36,0.37,20.85825954516666,25.037587858607044,26.17111921311397,22.09279316202078,20.032422359714054,25.853706660320285,22.551148660880358,16.352100373527648,45.924792263586504,46.94838544349671
37,0.38,20.850026337097567,25.374522569682746,26.726975309818958,22.273771582261457,20.56987293121862,26.28984090871608,23.183442547802297,16.423902040843302,47.62540556036001,43.868342133418246
38,0.39,21.153454765157132,25.97675481492046,26.500770559926806,22.481933829847613,20.89354608072023,26.500485951023137,23.69582863973723,16.54194156553471,48.10098885228756,48.201043812653666
39,0.4,21.599229345314264,26.404404302260744,27.144157677734626,22.94552874468083,21.23712232854064,26.776351233151743,24.15582555786791,16.846344102514614,49.15795408889693,51.01009685928735
40,0.41000000000000003,21.936623388800225,26.583776108275732,27.200168974526974,23.175861245995467,21.336310834465113,27.1460675346937,24.534248427115166,17.20373039246735,50.104220477741535,49.356926030432405
41,0.42000000000000004,22.04761153479439,26.98652637380238,27.300055092539182,23.873810449068152,21.437272049765543,27.41037713946055,24.99268654195216,17.34704398305412,51.49120765602994,52.68628118540781
42,0.43,22.218321627309596,27.181372405232356,27.804507378613255,24.279951757795175,21.38832119078853,27.923308163448848,24.80325965346924,17.63568729602116,52.446272679775426,54.69658143633093
43,0.44,22.351564387260677,27.8829599970218,28.49672340608217,24.757924614316487,21.48777432478533,28.585086885322543,25.259477756949785,17.799038508751813,54.0523422748837,54.51797511744474
44,0.45,22.519440866014516,28.030232665329596,28.936787942290533,24.588070911956653,21.80204168842814,29.09583897663862,25.154357113784524,17.550685815196168,55.322090917096816,55.14661867704839
45,0.46,22.426827560687094,28.28272703789625,29.070613791095823,24.952932152266058,21.783738559656694,29.775886019814106,25.078468472469353,17.602738795401432,57.09175895528538,55.45614913892282
46,0.47000000000000003,22.02016470043621,28.57153019039164,29.23793199329463,25.24993180890352,21.904836810484433,29.821781007185823,25.535332772083738,17.665229038877374,58.18411184760962,57.89376957176297
47,0.48000000000000004,22.425414747158403,28.79074742985262,29.664488030281838,25.41255481374717,21.84509604597264,30.10845393164911,26.333137245513235,17.779185655723637,58.39380660060689,58.09387809605074
48,0.49,22.550749010211902,28.861838204634385,29.7473095439911,25.068298524850086,21.846770004028873,30.093343370741895,26.487790498109174,18.41362770469116,58.749105065771325,59.49901184234996
49,0.5,22.751588553305155,28.595954666993823,29.907089664075222,24.995369708018874,21.45154406169314,30.75837762349349,26.730519350468057,18.477890226894118,61.2296457610636,60.07278882499149
