,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
65,0.66,5.609283115021063,6.009733949693277,5.6916348780860035,5.24657747337903,4.872562982895304,7.358823651328441,6.186898123487813,3.778955762192178,0.6213072870009846,0.9691742446168483
66,0.67,5.58461285911102,5.89669907161221,5.547030710696822,5.246006051299945,4.786240251930521,7.129976269139528,5.968799713203528,3.7474410363875803,0.6179555172243848,1.0117265407841518
67,0.68,5.567767896677149,5.713814465093927,5.418008904808011,5.18637625606217,4.72436007237745,6.99499746914336,5.775991354549382,3.7036819071645133,0.5522500877062435,1.0957736902594093
68,0.6900000000000001,5.530719168341604,5.5143509549836995,5.29291621288167,5.055297939179353,4.676566992320879,6.9009768532830105,5.6537046599839424,3.6882027120604453,0.5597310987108605,1.2720913126672473
69,0.7000000000000001,5.484640850300483,5.451281920944236,5.219492943888578,4.924600964869067,4.617393642092413,6.773126054847802,5.642636508429593,3.7025568997296268,0.5259063744081839,0.9078345889540147
70,0.7100000000000001,5.397372036864999,5.400372634787331,5.1744301294322455,4.873626669459743,4.562918474047118,6.696328514829589,5.489151512165402,3.6798277202169367,0.5542128937536696,1.1207708439838098
71,0.72,5.321805336137899,5.32501949311649,5.1579792537718125,4.846341617495704,4.528018169087408,6.622379737970344,5.219726610551122,3.622850343851329,0.5372337863916734,1.396017851466754
72,0.73,5.245603273747188,5.196862649649646,5.0953620082036295,4.762144907438823,4.49299756342596,6.387270117683869,5.172233847120806,3.6230377415216344,0.5437374365601031,1.056310923120867
73,0.74,5.13917107836537,5.125408709551634,4.994176846931994,4.724675919581069,4.415000563658812,6.246622853444361,5.078427088407635,3.6918945163761068,0.49628780940685463,1.098776316713016
74,0.75,5.029502630657925,4.959952546619882,4.8909374463139965,4.570349148301053,4.364197597779579,6.1241502109478265,4.9874891915010355,3.7378385715844176,0.5602230333242945,1.2252698473306745
75,0.76,4.928063624716301,4.749544937986672,4.624537246023,4.471610063286185,4.260825995781475,5.922386151212388,4.844357013392523,3.74507314582744,0.6397735599357901,1.228549069614838
76,0.77,4.827825624569705,4.676088263926105,4.528085137597575,4.3911370135503525,4.21438244488544,5.680731638699539,4.765355915156675,3.7265650064028226,0.5600848998778114,1.2196224676008554
77,0.78,4.72990325443871,4.5008303842928665,4.432415913390645,4.327731034186077,4.160116749934282,5.4734254886230325,4.670117394659103,3.644773420012997,0.5366036449131569,1.131628524624845
78,0.79,4.6339205539324295,4.311372809265845,4.293560342253812,4.223679152666666,4.09980832622584,5.325982440942917,4.637009256294313,3.4970394615834097,0.5477458496122695,1.3656181802089726
79,0.8,4.546899741780302,4.2439958870076975,4.200938635206471,4.167113666229475,4.041019723517011,5.278505234605414,4.58640010751996,3.4379284993293466,0.62810504060801,1.137984495674483
80,0.81,4.454521325447698,4.127634479538166,4.13864581435312,4.070212111802792,3.935180449559663,5.277147605127107,4.501670602932532,3.4002846188410887,0.7435737741766392,1.2611873732036794
81,0.8200000000000001,4.351778984303722,4.029608437060142,3.9930899681536802,3.9736782120553418,3.857895890800974,5.047016038425524,4.424649075858161,3.3157880950470697,0.7042966170426438,1.3143127347099797
82,0.8300000000000001,4.2474323364115225,3.9210041671555236,3.9269267586441505,3.824462635031911,3.7555528945350676,4.73950730692064,4.241570758925062,3.243042279700345,0.7836749541860749,1.0928979905190008
83,0.8400000000000001,4.125340057437317,3.8143029305788567,3.7599003301774383,3.706479733739742,3.6631149086371537,4.5847239941341025,4.143728415637358,3.1293119001145375,0.7270845615865619,1.1930606781924882
84,0.85,3.9995841260215377,3.6813219892428717,3.6651858926897063,3.664863419495136,3.5591471648329325,4.568093548987921,4.080923891787263,2.9322853809574587,0.6339737323708082,1.3756985897218739
85,0.86,3.8355082840389865,3.5662212966389646,3.52336294628059,3.51914463492721,3.5298375995722084,4.192465049726565,4.003245159391955,2.856101528966047,0.7248938945682722,1.151552434954572
86,0.87,3.674155276301925,3.41714168271557,3.3420662074492604,3.319867707555013,3.4156802281861305,3.851370797548513,3.8431957005040798,2.7668528979879583,0.8239288479338742,1.1808851923694637
87,0.88,3.4722435886096834,3.261301949655487,3.1252839400416406,3.135203183751313,3.3367846033457966,3.621385372656689,3.7951676578224993,2.642149699261794,0.8410085203140759,1.4069944150985212
88,0.89,3.2948763772516414,3.0887668534869133,3.0012096012074276,3.0266033912019843,3.2010452155914666,3.489578056444891,3.6572933650289947,2.5397384347012304,0.5536989118926103,1.445289962696162
89,0.9,3.102954748589348,2.9217377011861076,2.82338862177033,2.855615376584941,3.077778544438524,3.273388330158378,3.4992178507457905,2.4017558707173574,0.6551199702295436,1.3151156626653349
90,0.91,2.9053056195478644,2.747740197445604,2.6641556423415405,2.697450752239349,2.9611041555243935,3.1116403821036225,3.2216795410720436,2.280390916275247,0.6271170316781334,0.9547379385007507
91,0.92,2.7774845695337667,2.5561936222235424,2.4903255969907554,2.554004785912973,2.8154395508940353,2.790350634111508,2.938703973917428,2.171658088156285,0.6943326968654767,1.367369299078387
92,0.93,2.6024545488418425,2.391155986770947,2.293378157843443,2.3635318027007193,2.5707215340116503,2.542890918826932,2.6058797030207836,2.048391260386171,0.7057870499430351,1.297354720716283
93,0.9400000000000001,2.4248688228371433,2.2458928169782575,2.1152989460592666,2.271571387985099,2.359573486379405,2.2364997798976103,2.5249643580172036,1.8679918017050519,0.7320176014397465,1.1800186985541918
94,0.9500000000000001,2.1750685866394672,2.0587147574899674,1.945285425227366,2.0785755715102034,2.2140312498370807,2.0012726383338815,2.3536576098009205,1.6783950712297377,0.5945171318070203,1.2750414113492556
95,0.9600000000000001,1.9505104889121838,1.7678379707273888,1.6519187812581246,1.7768200098898443,2.005944874274236,1.6254257758159616,2.0828506596666383,1.5134996890088275,0.7724795578132071,0.7714681269540522
96,0.97,1.6233975095785496,1.4157802718541506,1.3552260206877036,1.5532059808676422,1.7195356935374655,1.3136531726672682,1.635711562871729,1.173386577216323,0.776507465967509,0.5223165998783373
97,0.98,1.258281449930876,1.0692088346744113,1.1269390019553311,1.2016148008862448,1.495862266605372,0.9389680732291714,1.2714964320884365,0.8885817241721747,0.549842367738206,0.619882166092125
98,0.99,0.9151364539863581,0.6845210017313884,0.661257115258003,0.6895315602871755,1.7585442208840207,0.783365370600978,1.0071364797972961,0.5713915538576658,0.405737789200577,0.2712278828372471
